student_id,course_id,gender,enrollment_reason,enrollment_status,subject,semester,section,int,uv,percomp,tv,sum_discussion_posts,sum_n_words,passing_grade,gradebook_item,item_position,gradebook_type,gradebook_date,grade_category,status,points_earned,points_attempted,points_possible,last_access_date
76133,PhysA-S116-01,F,Other,Approved/Enrolled,PhysA,S116,01,3.2,3,2.5,3.142857142857143,10,788,1,1.2 Future Careers in the Fields of Physics,7,N,45:21.5,Hw,NA,10,0,10,14:49:00
76133,PhysA-S116-01,F,Other,Approved/Enrolled,PhysA,S116,01,3.2,3,2.5,3.142857142857143,10,788,1,1.3 Scientific Measurements,8,N,16:02.2,Hw,NA,10,0,10,14:49:00
76133,PhysA-S116-01,F,Other,Approved/Enrolled,PhysA,S116,01,3.2,3,2.5,3.142857142857143,10,788,1,1.3 Quiz,9,N,13:23.5,Qz,NA,20,0,20,14:49:00
76133,PhysA-S116-01,F,Other,Approved/Enrolled,PhysA,S116,01,3.2,3,2.5,3.142857142857143,10,788,1,1.4 Quiz,10,N,18:49.8,Qz,NA,20,0,20,14:49:00
76133,PhysA-S116-01,F,Other,Approved/Enrolled,PhysA,S116,01,3.2,3,2.5,3.142857142857143,10,788,1,1.5 Diameter and Circumference,11,N,31:05.8,Hw,NA,10,0,10,14:49:00
76133,PhysA-S116-01,F,Other,Approved/Enrolled,PhysA,S116,01,3.2,3,2.5,3.142857142857143,10,788,1,Unit 1 Test,12,N,17:17.0,Qz,NA,44,0,50,14:49:00
76133,PhysA-S116-01,F,Other,Approved/Enrolled,PhysA,S116,01,3.2,3,2.5,3.142857142857143,10,788,1,PROGRESS CHECK 1 @ 10-02-15,13,P,NULL,NA,NA,124,130,130,14:49:00
76133,PhysA-S116-01,F,Other,Approved/Enrolled,PhysA,S116,01,3.2,3,2.5,3.142857142857143,10,788,1,2.1 Quiz,14,N,49:12.5,Qz,NA,17,0,20,14:49:00
76133,PhysA-S116-01,F,Other,Approved/Enrolled,PhysA,S116,01,3.2,3,2.5,3.142857142857143,10,788,1,2.2 Motion Diagram,15,N,26:17.8,Hw,NA,10,0,10,14:49:00
76133,PhysA-S116-01,F,Other,Approved/Enrolled,PhysA,S116,01,3.2,3,2.5,3.142857142857143,10,788,1,2.3 Acceleration Argument,16,N,19:58.2,Hw,NA,55.05,0,60,14:49:00
76133,PhysA-S116-01,F,Other,Approved/Enrolled,PhysA,S116,01,3.2,3,2.5,3.142857142857143,10,788,1,2.4 How Fast Can You Throw Up?,17,N,59:06.7,Hw,NA,20,0,20,14:49:00
76133,PhysA-S116-01,F,Other,Approved/Enrolled,PhysA,S116,01,3.2,3,2.5,3.142857142857143,10,788,1,2.5 Quiz,18,N,12:07.3,Qz,NA,20,0,20,14:49:00
76133,PhysA-S116-01,F,Other,Approved/Enrolled,PhysA,S116,01,3.2,3,2.5,3.142857142857143,10,788,1,2.6 Measuring Speed with a Ruler,19,N,14:04.6,Hw,NA,20,0,20,14:49:00
76133,PhysA-S116-01,F,Other,Approved/Enrolled,PhysA,S116,01,3.2,3,2.5,3.142857142857143,10,788,1,Unit 2 Test,20,N,07:01.3,Qz,NA,44,0,55,14:49:00
76133,PhysA-S116-01,F,Other,Approved/Enrolled,PhysA,S116,01,3.2,3,2.5,3.142857142857143,10,788,1,3.1 Friction,21,N,21:07.9,Hw,NA,10,0,10,14:49:00
76133,PhysA-S116-01,F,Other,Approved/Enrolled,PhysA,S116,01,3.2,3,2.5,3.142857142857143,10,788,1,PROGRESS CHECK 2 @ 10-28-15,22,P,NULL,NA,NA,320.05,345,345,14:49:00
76133,PhysA-S116-01,F,Other,Approved/Enrolled,PhysA,S116,01,3.2,3,2.5,3.142857142857143,10,788,1,3.2 Free Body Diagrams,23,N,00:45.1,Hw,NA,10,0,10,14:49:00
76133,PhysA-S116-01,F,Other,Approved/Enrolled,PhysA,S116,01,3.2,3,2.5,3.142857142857143,10,788,1,3.3 Lab Activity - Fan Cart Physics,24,N,29:55.1,Hw,NA,10,0,10,14:49:00
76133,PhysA-S116-01,F,Other,Approved/Enrolled,PhysA,S116,01,3.2,3,2.5,3.142857142857143,10,788,1,3.4 Real-Life Free Fall - Lab,25,N,43:06.9,Hw,NA,10,0,10,14:49:00
76426,PhysA-S116-01,F,Learning Preference of the Student,Approved/Enrolled,PhysA,S116,01,4.6,4.333333333333333,4.5,4.428571428571429,9,388,1,1.1 Scientific Question,6,N,53:17.5,Hw,NA,10,0,10,32:32:00
76426,PhysA-S116-01,F,Learning Preference of the Student,Approved/Enrolled,PhysA,S116,01,4.6,4.333333333333333,4.5,4.428571428571429,9,388,1,1.2 Future Careers in the Fields of Physics,7,N,22:51.1,Hw,NA,10,0,10,32:32:00
76426,PhysA-S116-01,F,Learning Preference of the Student,Approved/Enrolled,PhysA,S116,01,4.6,4.333333333333333,4.5,4.428571428571429,9,388,1,1.3 Scientific Measurements,8,N,42:56.0,Hw,NA,10,0,10,32:32:00
76426,PhysA-S116-01,F,Learning Preference of the Student,Approved/Enrolled,PhysA,S116,01,4.6,4.333333333333333,4.5,4.428571428571429,9,388,1,1.3 Quiz,9,N,05:59.9,Qz,NA,20,0,20,32:32:00
76426,PhysA-S116-01,F,Learning Preference of the Student,Approved/Enrolled,PhysA,S116,01,4.6,4.333333333333333,4.5,4.428571428571429,9,388,1,1.4 Quiz,10,N,19:59.4,Qz,NA,20,0,20,32:32:00
76426,PhysA-S116-01,F,Learning Preference of the Student,Approved/Enrolled,PhysA,S116,01,4.6,4.333333333333333,4.5,4.428571428571429,9,388,1,1.5 Diameter and Circumference,11,N,12:32.3,Hw,NA,10,0,10,32:32:00
76426,PhysA-S116-01,F,Learning Preference of the Student,Approved/Enrolled,PhysA,S116,01,4.6,4.333333333333333,4.5,4.428571428571429,9,388,1,Unit 1 Test,12,N,07:59.0,Qz,NA,50,0,50,32:32:00
76426,PhysA-S116-01,F,Learning Preference of the Student,Approved/Enrolled,PhysA,S116,01,4.6,4.333333333333333,4.5,4.428571428571429,9,388,1,PROGRESS CHECK 1 @ 10-02-15,13,P,NULL,NA,NA,130,130,130,32:32:00
76426,PhysA-S116-01,F,Learning Preference of the Student,Approved/Enrolled,PhysA,S116,01,4.6,4.333333333333333,4.5,4.428571428571429,9,388,1,2.1 Quiz,14,N,15:30.4,Qz,NA,16,0,20,32:32:00
76426,PhysA-S116-01,F,Learning Preference of the Student,Approved/Enrolled,PhysA,S116,01,4.6,4.333333333333333,4.5,4.428571428571429,9,388,1,2.2 Motion Diagram,15,N,30:46.6,Hw,NA,10,0,10,32:32:00
76426,PhysA-S116-01,F,Learning Preference of the Student,Approved/Enrolled,PhysA,S116,01,4.6,4.333333333333333,4.5,4.428571428571429,9,388,1,2.3 Acceleration Argument,16,N,20:54.7,Hw,NA,60,0,60,32:32:00
76426,PhysA-S116-01,F,Learning Preference of the Student,Approved/Enrolled,PhysA,S116,01,4.6,4.333333333333333,4.5,4.428571428571429,9,388,1,2.4 How Fast Can You Throw Up?,17,N,04:06.7,Hw,NA,20,0,20,32:32:00
76426,PhysA-S116-01,F,Learning Preference of the Student,Approved/Enrolled,PhysA,S116,01,4.6,4.333333333333333,4.5,4.428571428571429,9,388,1,2.5 Quiz,18,N,57:38.5,Qz,NA,20,0,20,32:32:00
76426,PhysA-S116-01,F,Learning Preference of the Student,Approved/Enrolled,PhysA,S116,01,4.6,4.333333333333333,4.5,4.428571428571429,9,388,1,2.6 Measuring Speed with a Ruler,19,N,36:50.9,Hw,NA,20,0,20,32:32:00
76426,PhysA-S116-01,F,Learning Preference of the Student,Approved/Enrolled,PhysA,S116,01,4.6,4.333333333333333,4.5,4.428571428571429,9,388,1,Unit 2 Test,20,N,11:50.4,Qz,NA,52,0,55,32:32:00
76426,PhysA-S116-01,F,Learning Preference of the Student,Approved/Enrolled,PhysA,S116,01,4.6,4.333333333333333,4.5,4.428571428571429,9,388,1,3.1 Friction,21,N,39:13.6,Hw,NA,10,0,10,32:32:00
76426,PhysA-S116-01,F,Learning Preference of the Student,Approved/Enrolled,PhysA,S116,01,4.6,4.333333333333333,4.5,4.428571428571429,9,388,1,PROGRESS CHECK 2 @ 10-28-15,22,P,NULL,NA,NA,338,345,345,32:32:00
76426,PhysA-S116-01,F,Learning Preference of the Student,Approved/Enrolled,PhysA,S116,01,4.6,4.333333333333333,4.5,4.428571428571429,9,388,1,3.2 Free Body Diagrams,23,N,07:09.9,Hw,NA,10,0,10,32:32:00
76426,PhysA-S116-01,F,Learning Preference of the Student,Approved/Enrolled,PhysA,S116,01,4.6,4.333333333333333,4.5,4.428571428571429,9,388,1,3.3 Lab Activity - Fan Cart Physics,24,N,31:22.1,Hw,NA,10,0,10,32:32:00
76426,PhysA-S116-01,F,Learning Preference of the Student,Approved/Enrolled,PhysA,S116,01,4.6,4.333333333333333,4.5,4.428571428571429,9,388,1,3.4 Real-Life Free Fall - Lab,25,N,58:19.4,Hw,NA,10,0,10,32:32:00
79352,PhysA-S116-01,M,Other,Approved/Enrolled,PhysA,S116,01,3.8,4,3.5,3.857142857142857,9,538,1,1.1 Scientific Question,6,N,31:08.0,Hw,NA,10,0,10,26:43:00
79352,PhysA-S116-01,M,Other,Approved/Enrolled,PhysA,S116,01,3.8,4,3.5,3.857142857142857,9,538,1,1.2 Future Careers in the Fields of Physics,7,N,16:48.2,Hw,NA,10,0,10,26:43:00
79352,PhysA-S116-01,M,Other,Approved/Enrolled,PhysA,S116,01,3.8,4,3.5,3.857142857142857,9,538,1,1.3 Scientific Measurements,8,N,11:13.5,Hw,NA,10,0,10,26:43:00
79352,PhysA-S116-01,M,Other,Approved/Enrolled,PhysA,S116,01,3.8,4,3.5,3.857142857142857,9,538,1,1.3 Quiz,9,N,54:40.2,Qz,NA,20,0,20,26:43:00
79352,PhysA-S116-01,M,Other,Approved/Enrolled,PhysA,S116,01,3.8,4,3.5,3.857142857142857,9,538,1,1.4 Quiz,10,N,56:57.3,Qz,NA,20,0,20,26:43:00
79352,PhysA-S116-01,M,Other,Approved/Enrolled,PhysA,S116,01,3.8,4,3.5,3.857142857142857,9,538,1,1.5 Diameter and Circumference,11,N,44:11.1,Hw,NA,10,0,10,26:43:00
79352,PhysA-S116-01,M,Other,Approved/Enrolled,PhysA,S116,01,3.8,4,3.5,3.857142857142857,9,538,1,Unit 1 Test,12,N,13:51.4,Qz,NA,47,0,50,26:43:00
79352,PhysA-S116-01,M,Other,Approved/Enrolled,PhysA,S116,01,3.8,4,3.5,3.857142857142857,9,538,1,PROGRESS CHECK 1 @ 10-02-15,13,P,NULL,NA,NA,127,130,130,26:43:00
79352,PhysA-S116-01,M,Other,Approved/Enrolled,PhysA,S116,01,3.8,4,3.5,3.857142857142857,9,538,1,2.1 Quiz,14,N,17:02.0,Qz,NA,20,0,20,26:43:00
79352,PhysA-S116-01,M,Other,Approved/Enrolled,PhysA,S116,01,3.8,4,3.5,3.857142857142857,9,538,1,2.2 Motion Diagram,15,N,52:10.1,Hw,NA,10,0,10,26:43:00
79352,PhysA-S116-01,M,Other,Approved/Enrolled,PhysA,S116,01,3.8,4,3.5,3.857142857142857,9,538,1,2.3 Acceleration Argument,16,N,20:45.1,Hw,NA,60,0,60,26:43:00
79352,PhysA-S116-01,M,Other,Approved/Enrolled,PhysA,S116,01,3.8,4,3.5,3.857142857142857,9,538,1,2.4 How Fast Can You Throw Up?,17,N,25:29.0,Hw,NA,20,0,20,26:43:00
79352,PhysA-S116-01,M,Other,Approved/Enrolled,PhysA,S116,01,3.8,4,3.5,3.857142857142857,9,538,1,2.5 Quiz,18,N,51:08.4,Qz,NA,20,0,20,26:43:00
79352,PhysA-S116-01,M,Other,Approved/Enrolled,PhysA,S116,01,3.8,4,3.5,3.857142857142857,9,538,1,2.6 Measuring Speed with a Ruler,19,N,32:06.0,Hw,NA,20,0,20,26:43:00
79352,PhysA-S116-01,M,Other,Approved/Enrolled,PhysA,S116,01,3.8,4,3.5,3.857142857142857,9,538,1,Unit 2 Test,20,N,05:08.4,Qz,NA,52,0,55,26:43:00
79352,PhysA-S116-01,M,Other,Approved/Enrolled,PhysA,S116,01,3.8,4,3.5,3.857142857142857,9,538,1,3.1 Friction,21,N,17:53.6,Hw,NA,10,0,10,26:43:00
79352,PhysA-S116-01,M,Other,Approved/Enrolled,PhysA,S116,01,3.8,4,3.5,3.857142857142857,9,538,1,PROGRESS CHECK 2 @ 10-28-15,22,P,NULL,NA,NA,339,345,345,26:43:00
79352,PhysA-S116-01,M,Other,Approved/Enrolled,PhysA,S116,01,3.8,4,3.5,3.857142857142857,9,538,1,3.2 Free Body Diagrams,23,N,03:17.9,Hw,NA,10,0,10,26:43:00
79352,PhysA-S116-01,M,Other,Approved/Enrolled,PhysA,S116,01,3.8,4,3.5,3.857142857142857,9,538,1,3.3 Lab Activity - Fan Cart Physics,24,N,51:40.8,Hw,NA,10,0,10,26:43:00
79352,PhysA-S116-01,M,Other,Approved/Enrolled,PhysA,S116,01,3.8,4,3.5,3.857142857142857,9,538,1,3.4 Real-Life Free Fall - Lab,25,N,14:35.4,Hw,NA,10,0,10,26:43:00
79596,PhysA-S116-01,F,Other,Approved/Enrolled,PhysA,S116,01,3,4,3.5,3.4285714285714284,9,437,1,1.1 Scientific Question,6,N,48:58.3,Hw,NA,10,0,10,55:39:00
79596,PhysA-S116-01,F,Other,Approved/Enrolled,PhysA,S116,01,3,4,3.5,3.4285714285714284,9,437,1,1.2 Future Careers in the Fields of Physics,7,N,53:01.1,Hw,NA,10,0,10,55:39:00
79596,PhysA-S116-01,F,Other,Approved/Enrolled,PhysA,S116,01,3,4,3.5,3.4285714285714284,9,437,1,1.3 Scientific Measurements,8,N,08:16.9,Hw,NA,10,0,10,55:39:00
79596,PhysA-S116-01,F,Other,Approved/Enrolled,PhysA,S116,01,3,4,3.5,3.4285714285714284,9,437,1,1.3 Quiz,9,N,02:58.5,Qz,NA,19,0,20,55:39:00
79596,PhysA-S116-01,F,Other,Approved/Enrolled,PhysA,S116,01,3,4,3.5,3.4285714285714284,9,437,1,1.4 Quiz,10,N,59:43.0,Qz,NA,20,0,20,55:39:00
79596,PhysA-S116-01,F,Other,Approved/Enrolled,PhysA,S116,01,3,4,3.5,3.4285714285714284,9,437,1,1.5 Diameter and Circumference,11,N,57:16.0,Hw,NA,10,0,10,55:39:00
79596,PhysA-S116-01,F,Other,Approved/Enrolled,PhysA,S116,01,3,4,3.5,3.4285714285714284,9,437,1,Unit 1 Test,12,N,14:25.6,Qz,NA,47,0,50,55:39:00
79596,PhysA-S116-01,F,Other,Approved/Enrolled,PhysA,S116,01,3,4,3.5,3.4285714285714284,9,437,1,PROGRESS CHECK 1 @ 10-02-15,13,P,NULL,NA,NA,126,130,130,55:39:00
79596,PhysA-S116-01,F,Other,Approved/Enrolled,PhysA,S116,01,3,4,3.5,3.4285714285714284,9,437,1,2.1 Quiz,14,N,09:42.6,Qz,NA,20,0,20,55:39:00
79596,PhysA-S116-01,F,Other,Approved/Enrolled,PhysA,S116,01,3,4,3.5,3.4285714285714284,9,437,1,2.2 Motion Diagram,15,N,24:19.7,Hw,NA,10,0,10,55:39:00
79596,PhysA-S116-01,F,Other,Approved/Enrolled,PhysA,S116,01,3,4,3.5,3.4285714285714284,9,437,1,2.3 Acceleration Argument,16,N,19:19.5,Hw,NA,60,0,60,55:39:00
79596,PhysA-S116-01,F,Other,Approved/Enrolled,PhysA,S116,01,3,4,3.5,3.4285714285714284,9,437,1,2.4 How Fast Can You Throw Up?,17,N,57:21.7,Hw,NA,20,0,20,55:39:00
79596,PhysA-S116-01,F,Other,Approved/Enrolled,PhysA,S116,01,3,4,3.5,3.4285714285714284,9,437,1,2.5 Quiz,18,N,09:24.7,Qz,NA,17,0,20,55:39:00
79596,PhysA-S116-01,F,Other,Approved/Enrolled,PhysA,S116,01,3,4,3.5,3.4285714285714284,9,437,1,2.6 Measuring Speed with a Ruler,19,N,39:56.7,Hw,NA,20,0,20,55:39:00
79596,PhysA-S116-01,F,Other,Approved/Enrolled,PhysA,S116,01,3,4,3.5,3.4285714285714284,9,437,1,Unit 2 Test,20,N,16:10.2,Qz,NA,43,0,55,55:39:00
79596,PhysA-S116-01,F,Other,Approved/Enrolled,PhysA,S116,01,3,4,3.5,3.4285714285714284,9,437,1,3.1 Friction,21,N,23:09.4,Hw,NA,10,0,10,55:39:00
79596,PhysA-S116-01,F,Other,Approved/Enrolled,PhysA,S116,01,3,4,3.5,3.4285714285714284,9,437,1,PROGRESS CHECK 2 @ 10-28-15,22,P,NULL,NA,NA,326,345,345,55:39:00
79596,PhysA-S116-01,F,Other,Approved/Enrolled,PhysA,S116,01,3,4,3.5,3.4285714285714284,9,437,1,3.2 Free Body Diagrams,23,N,28:12.4,Hw,NA,10,0,10,55:39:00
79596,PhysA-S116-01,F,Other,Approved/Enrolled,PhysA,S116,01,3,4,3.5,3.4285714285714284,9,437,1,3.3 Lab Activity - Fan Cart Physics,24,N,10:30.3,Hw,NA,10,0,10,55:39:00
79596,PhysA-S116-01,F,Other,Approved/Enrolled,PhysA,S116,01,3,4,3.5,3.4285714285714284,9,437,1,3.4 Real-Life Free Fall - Lab,25,N,34:55.8,Hw,NA,10,0,10,55:39:00
85390,PhysA-S116-01,F,Learning Preference of the Student,Approved/Enrolled,PhysA,S116,01,3.6,4.333333333333333,3.5,3.857142857142857,2,187,0,1.1 Scientific Question,6,N,08:07.8,Hw,NA,6,0,10,17:58:00
85390,PhysA-S116-01,F,Learning Preference of the Student,Approved/Enrolled,PhysA,S116,01,3.6,4.333333333333333,3.5,3.857142857142857,2,187,0,1.2 Future Careers in the Fields of Physics,7,N,28:31.0,Hw,NA,6,0,10,17:58:00
85390,PhysA-S116-01,F,Learning Preference of the Student,Approved/Enrolled,PhysA,S116,01,3.6,4.333333333333333,3.5,3.857142857142857,2,187,0,1.3 Scientific Measurements,8,N,36:14.6,Hw,NA,10,0,10,17:58:00
85390,PhysA-S116-01,F,Learning Preference of the Student,Approved/Enrolled,PhysA,S116,01,3.6,4.333333333333333,3.5,3.857142857142857,2,187,0,1.3 Quiz,9,N,NULL,Qz,NA,NA,0,20,17:58:00
85390,PhysA-S116-01,F,Learning Preference of the Student,Approved/Enrolled,PhysA,S116,01,3.6,4.333333333333333,3.5,3.857142857142857,2,187,0,1.4 Quiz,10,N,NULL,Qz,NA,NA,0,20,17:58:00
85390,PhysA-S116-01,F,Learning Preference of the Student,Approved/Enrolled,PhysA,S116,01,3.6,4.333333333333333,3.5,3.857142857142857,2,187,0,1.5 Diameter and Circumference,11,N,NULL,Hw,NA,NA,0,10,17:58:00
85390,PhysA-S116-01,F,Learning Preference of the Student,Approved/Enrolled,PhysA,S116,01,3.6,4.333333333333333,3.5,3.857142857142857,2,187,0,Unit 1 Test,12,N,NULL,Qz,NA,NA,0,50,17:58:00
85390,PhysA-S116-01,F,Learning Preference of the Student,Approved/Enrolled,PhysA,S116,01,3.6,4.333333333333333,3.5,3.857142857142857,2,187,0,PROGRESS CHECK 1 @ 10-02-15,13,P,NULL,NA,NA,22,130,130,17:58:00
85390,PhysA-S116-01,F,Learning Preference of the Student,Approved/Enrolled,PhysA,S116,01,3.6,4.333333333333333,3.5,3.857142857142857,2,187,0,2.1 Quiz,14,N,NULL,Qz,NA,NA,0,20,17:58:00
85390,PhysA-S116-01,F,Learning Preference of the Student,Approved/Enrolled,PhysA,S116,01,3.6,4.333333333333333,3.5,3.857142857142857,2,187,0,2.2 Motion Diagram,15,N,NULL,Hw,NA,NA,0,10,17:58:00
85390,PhysA-S116-01,F,Learning Preference of the Student,Approved/Enrolled,PhysA,S116,01,3.6,4.333333333333333,3.5,3.857142857142857,2,187,0,2.3 Acceleration Argument,16,N,NULL,Hw,NA,NA,0,60,17:58:00
85390,PhysA-S116-01,F,Learning Preference of the Student,Approved/Enrolled,PhysA,S116,01,3.6,4.333333333333333,3.5,3.857142857142857,2,187,0,2.4 How Fast Can You Throw Up?,17,N,NULL,Hw,NA,NA,0,20,17:58:00
85390,PhysA-S116-01,F,Learning Preference of the Student,Approved/Enrolled,PhysA,S116,01,3.6,4.333333333333333,3.5,3.857142857142857,2,187,0,2.5 Quiz,18,N,NULL,Qz,NA,NA,0,20,17:58:00
85390,PhysA-S116-01,F,Learning Preference of the Student,Approved/Enrolled,PhysA,S116,01,3.6,4.333333333333333,3.5,3.857142857142857,2,187,0,2.6 Measuring Speed with a Ruler,19,N,NULL,Hw,NA,NA,0,20,17:58:00
85390,PhysA-S116-01,F,Learning Preference of the Student,Approved/Enrolled,PhysA,S116,01,3.6,4.333333333333333,3.5,3.857142857142857,2,187,0,Unit 2 Test,20,N,NULL,Qz,NA,NA,0,55,17:58:00
85390,PhysA-S116-01,F,Learning Preference of the Student,Approved/Enrolled,PhysA,S116,01,3.6,4.333333333333333,3.5,3.857142857142857,2,187,0,3.1 Friction,21,N,NULL,Hw,NA,NA,0,10,17:58:00
85390,PhysA-S116-01,F,Learning Preference of the Student,Approved/Enrolled,PhysA,S116,01,3.6,4.333333333333333,3.5,3.857142857142857,2,187,0,PROGRESS CHECK 2 @ 10-28-15,22,P,NULL,NA,NA,22,345,345,17:58:00
85390,PhysA-S116-01,F,Learning Preference of the Student,Approved/Enrolled,PhysA,S116,01,3.6,4.333333333333333,3.5,3.857142857142857,2,187,0,3.2 Free Body Diagrams,23,N,NULL,Hw,NA,NA,0,10,17:58:00
85390,PhysA-S116-01,F,Learning Preference of the Student,Approved/Enrolled,PhysA,S116,01,3.6,4.333333333333333,3.5,3.857142857142857,2,187,0,3.3 Lab Activity - Fan Cart Physics,24,N,NULL,Hw,NA,NA,0,10,17:58:00
85390,PhysA-S116-01,F,Learning Preference of the Student,Approved/Enrolled,PhysA,S116,01,3.6,4.333333333333333,3.5,3.857142857142857,2,187,0,3.4 Real-Life Free Fall - Lab,25,N,NULL,Hw,NA,NA,0,10,17:58:00
85522,PhysA-S116-01,F,Other,Approved/Enrolled,PhysA,S116,01,3.4,3.6666666666666665,3,3.5714285714285716,9,483,1,1.1 Scientific Question,6,N,10:03.0,Hw,NA,10,0,10,03:25:00
85522,PhysA-S116-01,F,Other,Approved/Enrolled,PhysA,S116,01,3.4,3.6666666666666665,3,3.5714285714285716,9,483,1,1.2 Future Careers in the Fields of Physics,7,N,54:59.1,Hw,NA,10,0,10,03:25:00
85522,PhysA-S116-01,F,Other,Approved/Enrolled,PhysA,S116,01,3.4,3.6666666666666665,3,3.5714285714285716,9,483,1,1.3 Scientific Measurements,8,N,25:19.3,Hw,NA,10,0,10,03:25:00
85522,PhysA-S116-01,F,Other,Approved/Enrolled,PhysA,S116,01,3.4,3.6666666666666665,3,3.5714285714285716,9,483,1,1.3 Quiz,9,N,58:07.2,Qz,NA,20,0,20,03:25:00
85522,PhysA-S116-01,F,Other,Approved/Enrolled,PhysA,S116,01,3.4,3.6666666666666665,3,3.5714285714285716,9,483,1,1.4 Quiz,10,N,18:44.6,Qz,NA,20,0,20,03:25:00
85522,PhysA-S116-01,F,Other,Approved/Enrolled,PhysA,S116,01,3.4,3.6666666666666665,3,3.5714285714285716,9,483,1,1.5 Diameter and Circumference,11,N,30:18.7,Hw,NA,10,0,10,03:25:00
85522,PhysA-S116-01,F,Other,Approved/Enrolled,PhysA,S116,01,3.4,3.6666666666666665,3,3.5714285714285716,9,483,1,Unit 1 Test,12,N,05:44.8,Qz,NA,50,0,50,03:25:00
85522,PhysA-S116-01,F,Other,Approved/Enrolled,PhysA,S116,01,3.4,3.6666666666666665,3,3.5714285714285716,9,483,1,PROGRESS CHECK 1 @ 10-02-15,13,P,NULL,NA,NA,130,130,130,03:25:00
85522,PhysA-S116-01,F,Other,Approved/Enrolled,PhysA,S116,01,3.4,3.6666666666666665,3,3.5714285714285716,9,483,1,2.1 Quiz,14,N,03:17.9,Qz,NA,20,0,20,03:25:00
85522,PhysA-S116-01,F,Other,Approved/Enrolled,PhysA,S116,01,3.4,3.6666666666666665,3,3.5714285714285716,9,483,1,2.2 Motion Diagram,15,N,29:04.8,Hw,NA,10,0,10,03:25:00
85522,PhysA-S116-01,F,Other,Approved/Enrolled,PhysA,S116,01,3.4,3.6666666666666665,3,3.5714285714285716,9,483,1,2.3 Acceleration Argument,16,N,10:39.9,Hw,NA,60,0,60,03:25:00
85522,PhysA-S116-01,F,Other,Approved/Enrolled,PhysA,S116,01,3.4,3.6666666666666665,3,3.5714285714285716,9,483,1,2.4 How Fast Can You Throw Up?,17,N,50:12.8,Hw,NA,20,0,20,03:25:00
85522,PhysA-S116-01,F,Other,Approved/Enrolled,PhysA,S116,01,3.4,3.6666666666666665,3,3.5714285714285716,9,483,1,2.5 Quiz,18,N,47:10.4,Qz,NA,20,0,20,03:25:00
85522,PhysA-S116-01,F,Other,Approved/Enrolled,PhysA,S116,01,3.4,3.6666666666666665,3,3.5714285714285716,9,483,1,2.6 Measuring Speed with a Ruler,19,N,08:36.6,Hw,NA,20,0,20,03:25:00
85522,PhysA-S116-01,F,Other,Approved/Enrolled,PhysA,S116,01,3.4,3.6666666666666665,3,3.5714285714285716,9,483,1,Unit 2 Test,20,N,29:01.0,Qz,NA,54,0,55,03:25:00
85522,PhysA-S116-01,F,Other,Approved/Enrolled,PhysA,S116,01,3.4,3.6666666666666665,3,3.5714285714285716,9,483,1,3.1 Friction,21,N,09:28.8,Hw,NA,8,0,10,03:25:00
85522,PhysA-S116-01,F,Other,Approved/Enrolled,PhysA,S116,01,3.4,3.6666666666666665,3,3.5714285714285716,9,483,1,PROGRESS CHECK 2 @ 10-28-15,22,P,NULL,NA,NA,342,345,345,03:25:00
85522,PhysA-S116-01,F,Other,Approved/Enrolled,PhysA,S116,01,3.4,3.6666666666666665,3,3.5714285714285716,9,483,1,3.2 Free Body Diagrams,23,N,26:14.2,Hw,NA,10,0,10,03:25:00
85522,PhysA-S116-01,F,Other,Approved/Enrolled,PhysA,S116,01,3.4,3.6666666666666665,3,3.5714285714285716,9,483,1,3.3 Lab Activity - Fan Cart Physics,24,N,42:41.0,Hw,NA,10,0,10,03:25:00
85522,PhysA-S116-01,F,Other,Approved/Enrolled,PhysA,S116,01,3.4,3.6666666666666665,3,3.5714285714285716,9,483,1,3.4 Real-Life Free Fall - Lab,25,N,44:36.6,Hw,NA,10,0,10,03:25:00
85953,PhysA-S116-01,M,Other,Approved/Enrolled,PhysA,S116,01,4.2,4.333333333333333,5,4.285714285714286,9,456,1,1.1 Scientific Question,6,N,38:34.1,Hw,NA,10,0,10,24:45:00
85953,PhysA-S116-01,M,Other,Approved/Enrolled,PhysA,S116,01,4.2,4.333333333333333,5,4.285714285714286,9,456,1,1.2 Future Careers in the Fields of Physics,7,N,57:20.5,Hw,NA,10,0,10,24:45:00
85953,PhysA-S116-01,M,Other,Approved/Enrolled,PhysA,S116,01,4.2,4.333333333333333,5,4.285714285714286,9,456,1,1.3 Scientific Measurements,8,N,41:38.6,Hw,NA,10,0,10,24:45:00
85953,PhysA-S116-01,M,Other,Approved/Enrolled,PhysA,S116,01,4.2,4.333333333333333,5,4.285714285714286,9,456,1,1.3 Quiz,9,N,19:49.1,Qz,NA,20,0,20,24:45:00
85953,PhysA-S116-01,M,Other,Approved/Enrolled,PhysA,S116,01,4.2,4.333333333333333,5,4.285714285714286,9,456,1,1.4 Quiz,10,N,08:51.8,Qz,NA,20,0,20,24:45:00
85953,PhysA-S116-01,M,Other,Approved/Enrolled,PhysA,S116,01,4.2,4.333333333333333,5,4.285714285714286,9,456,1,1.5 Diameter and Circumference,11,N,49:40.4,Hw,NA,10,0,10,24:45:00
85953,PhysA-S116-01,M,Other,Approved/Enrolled,PhysA,S116,01,4.2,4.333333333333333,5,4.285714285714286,9,456,1,Unit 1 Test,12,N,55:14.4,Qz,NA,50,0,50,24:45:00
