ITEST_id,SY ASSISTments Usage,AveKnow,AveCarelessness,AveCorrect.x,NumActions,AveResBored,AveResEngcon,AveResConf,AveResFrust,AveResOfftask,AveResGaming,timeTaken,correct,original,hint,hintCount,hintTotal,scaffold,bottomHint,attemptCount,problemType,frIsHelpRequest,frPast5HelpRequest,frPast8HelpRequest,stlHintUsed,past8BottomOut,totalFrPercentPastWrong,totalFrPastWrongCount,frPast5WrongCount,frPast8WrongCount,totalFrTimeOnSkill,timeSinceSkill,frWorkingInSchool,totalFrAttempted,totalFrSkillOpportunities,responseIsFillIn,responseIsChosen,endsWithScaffolding,endsWithAutoScaffolding,frTimeTakenOnScaffolding,frTotalSkillOpportunitiesScaffolding,totalFrSkillOpportunitiesByScaffolding,frIsHelpRequestScaffolding,timeGreater5Secprev2wrong,sumRight,helpAccessUnder2Sec,timeGreater10SecAndNextActionRight,consecutiveErrorsInRow,sumTime3SDWhen3RowRight,sumTimePerSkill,totalTimeByPercentCorrectForskill,timeOver80,manywrong,confidence(BORED),confidence(CONCENTRATING),confidence(CONFUSED),confidence(FRUSTRATED),confidence(OFF TASK),confidence(GAMING),RES_BORED,RES_CONCENTRATING,RES_CONFUSED,RES_FRUSTRATED,RES_OFFTASK,RES_GAMING,Ln-1,Ln,SchoolId,MCAS,isSTEM
4337,2005-2006,0.417549503,0.186106774,0.572289157,166,0.32641548,0.632748981,0.101279403,0.075327794,0.416598992,0.009272284,235.0000002,0,1,1,1,3,0,0,1,radioquestion,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235.0000002,0,1,0,0.680981595,0.192131294,0,0,0.916666667,0.008521819,0.505312886,0.262674671,0,0,0.889219161,0.000264198,0.121,0.02906637,2,44,0
4375,2005-2006,0.136572782,0.081630036,0.328671329,143,0.317507482,0.613833489,0.138589468,0.087459979,0.338672011,0.002955441,492,0,1,0,0,0,0,0,1,radioquestion,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,492,0,1,0,0.680981595,0.192131294,0.378151261,0,0.916666667,0.186970488,0.505312886,0.262674671,0.060808049,0,0.889219161,0.005796569,0.078,0.041501801,3,-999,1
4426,2005-2006,0.316235608,0.147280661,0.55,100,0.305060433,0.629103118,0.145458715,0.038166327,0.339667625,0.006062808,294.0000002,1,1,0,0,0,0,0,1,noprobtype,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,294.0000002,294.0000002,1,0,0.680981595,0.260488133,0,0.091463415,0.916666667,0.186970488,0.505312886,0.356129567,0,0.009561398,0.889219161,0.005796569,0.241,0.494312943,3,41,1
4518,2005-2006,0.124634252,0.07791831,0.396226415,477,0.278119858,0.638479416,0.119039724,0.099360246,0.234378159,0.042318994,58.00000048,0,1,0,0,0,0,0,1,noprobtype,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.00000048,0,0,0,0.597864769,0.234293589,0.378151261,0,0.838709677,0.186970488,0.376427461,0.320317373,0.060808049,0,0.785585471,0.005796569,0.241,0.05385627,2,27,0
4621,2005-2006,0.080268703,0.045867617,0.283819629,754,0.212677932,0.636976146,0.099481384,0.170822967,0.159432748,0.351965417,333,1,1,0,0,0,0,0,1,radioquestion,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,333,333,1,0,0.680981595,0.260488133,0,0.091463415,0.916666667,0.186970488,0.505312886,0.356129567,0,0.009561398,0.889219161,0.005796569,0.497,0.759192485,1,20,0
4622,2005-2006,0.204478901,0.100518746,0.411392405,158,0.301255119,0.5527778,0.113794216,0.256334928,0.279586473,0.027257119,79.99999976,0,1,1,1,1,0,0,1,textfieldquestion,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.99999976,0,0,0,0.597864769,0.265971762,0,0,0.838709677,0.008521819,0.376427461,0.363626578,0,0,0.785585471,0.000264198,0.371,0.215046411,3,-999,0
4646,2005-2006,0.044542338,0.021828423,0.244712991,331,0.207360353,0.674897092,0.03544072,0.133794031,0.177093892,0.283507804,5,0,1,1,1,1,0,0,1,interfaceradioquestion1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0.597864769,0.234293589,0,0,0.838709677,0.008521819,0.376427461,0.320317373,0,0,0.785585471,0.000264198,0.061,0.078539315,3,-999,0
4659,2005-2006,0.091258898,0.057588796,0.291262136,206,0.274704874,0.64037755,0.116209651,0.044366651,0.187832702,0.03285743,42.00000048,0,1,0,0,0,0,0,1,noprobtype,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.00000048,0,0,0,0.597864769,0.234293589,0.378151261,0,0.838709677,0.186970488,0.376427461,0.320317373,0.060808049,0,0.785585471,0.005796569,0.241,0.05385627,3,-999,0
4663,2005-2006,0.478889978,0.209139787,0.714285714,154,0.280018942,0.640386705,0.081217643,0.068849765,0.331876373,0.004732848,28.99999976,0,1,1,1,1,0,0,1,radioquestion,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.99999976,0,0,0,0.597864769,0.234293589,0,0,0.838709677,0.008521819,0.376427461,0.320317373,0,0,0.785585471,0.000264198,0.226,0.062448774,2,52,0
4665,2005-2006,0.425547897,0.201621828,0.634464752,383,0.262819173,0.648556758,0.107478739,0.118094533,0.243388367,0.007076365,235.0000002,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,235.0000002,235.0000002,1,0,0.680981595,0.260488133,0,0.091463415,0.916666667,0.186970488,0.505312886,0.356129567,0,0.009561398,0.889219161,0.005796569,0.121,0.30003204,2,49,1
4665,2005-2006,0.425547897,0.201621828,0.634464752,383,0.262819173,0.648556758,0.107478739,0.118094533,0.243388367,0.007076365,235.0000002,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,235.0000002,235.0000002,1,0,0.680981595,0.260488133,0,0.091463415,0.916666667,0.186970488,0.505312886,0.356129567,0,0.009561398,0.889219161,0.005796569,0.121,0.30003204,2,49,1
4667,2005-2006,0.43016841,0.199048236,0.565320665,421,0.252252447,0.646120922,0.11319362,0.092242934,0.200268798,0.025668541,59,1,1,0,0,0,0,0,1,radioquestion,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,59,59,0,0,0.355694228,0.414318461,0,0.091463415,0.833333333,0.186970488,0.156026644,0.566440599,0,0.009561398,0.77843832,0.005796569,0.135,0.530666786,4,51,0
4675,2005-2006,0.475007511,0.174218534,0.74301676,179,0.277383338,0.646148127,0.046052204,0.039113373,0.306925526,0.004214326,269,1,1,0,0,0,0,0,1,textfieldquestion,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,269,269,1,0,0.680981595,0.260488133,0,0.091463415,0.916666667,0.186970488,0.505312886,0.356129567,0,0.009561398,0.889219161,0.005796569,0.341,0.638715873,2,48,0
4819,2005-2006,0.18295625,0.093580421,0.422018349,109,0.318355538,0.624189406,0.083313508,0.079265818,0.360751723,0.001973921,94,0,1,0,0,0,0,0,1,radioquestion,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,1,0,0.597864769,0.192131294,0.378151261,0,0.838709677,0.186970488,0.376427461,0.262674671,0.060808049,0,0.785585471,0.005796569,0.121,0.02906637,3,-999,0
4830,2005-2006,0.100317396,0.06806943,0.359090909,220,0.258645817,0.633358977,0.086958111,0.226210231,0.213136893,0.08643938,35.99999952,1,1,0,0,0,0,0,1,radioquestion,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,35.99999952,35.99999952,0,0,0.355694228,0.414318461,0,0.091463415,0.833333333,0.186970488,0.156026644,0.566440599,0,0.009561398,0.77843832,0.005796569,0.078,0.228994711,4,-999,0
4915,2005-2006,0.053892337,0.040578876,0.329949239,197,0.273414007,0.622516987,0.067298781,0.143217482,0.235853094,0.071078809,85.00000024,0,1,1,1,1,0,0,1,noprobtype,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.00000024,0,1,0,0.597864769,0.192131294,0,0,0.838709677,0.008521819,0.376427461,0.262674671,0,0,0.785585471,0.000264198,0.241,0.05385627,2,-999,0
4953,2005-2006,0.109348112,0.075416195,0.361552028,567,0.253057204,0.674377798,0.143404313,0.090316677,0.173932284,0.081237803,30,0,1,1,1,1,0,0,1,textfieldquestion,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0.597864769,0.234293589,0,0,0.838709677,0.008521819,0.376427461,0.320317373,0,0,0.785585471,0.000264198,0.371,0.215046411,3,27,0
4962,2005-2006,0.090338743,0.055661894,0.321917808,292,0.243154825,0.649046199,0.147520228,0.121231628,0.191012154,0.166591901,30.99999952,1,1,0,0,0,0,0,1,noprobtype,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,30.99999952,30.99999952,0,0,0.355694228,0.414318461,0,0.091463415,0.166666667,0.186970488,0.156026644,0.566440599,0,0.009561398,0.088540721,0.005796569,0.241,0.494312943,2,33,0
5078,2005-2006,0.752498317,0.377460024,0.901408451,355,0.194177641,0.702401454,0.023639967,0.025290153,0.183460615,0.005026511,72,1,1,0,0,0,0,0,1,interfaceradioquestion1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,72,72,0,0,0.355694228,0.414318461,0,0.091463415,0.833333333,0.186970488,0.156026644,0.566440599,0,0.009561398,0.77843832,0.005796569,0.2,0.474930693,3,52,1
5132,2005-2006,0.153766026,0.085742769,0.416403785,317,0.278389565,0.623524885,0.125598252,0.144307057,0.269076172,0.08257359,185.9999995,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185.9999995,0,1,0,0.680981595,0.192131294,0,0,0.916666667,0.008521819,0.505312886,0.262674671,0,0,0.889219161,0.000264198,0.461,0.155087472,1,27,0
1099,2005-2006,0.233905755,0.143558466,0.472477064,218,0.263040112,0.649384993,0.13714913,0.104724092,0.239031934,0.016503597,28.99999976,1,1,0,0,0,0,0,1,noprobtype,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,28.99999976,28.99999976,0,0,0.355694228,0.414318461,0,0.091463415,0.6,0.186970488,0.156026644,0.566440599,0,0.009561398,0.46825197,0.005796569,0.241,0.494312943,1,34,0
1109,2005-2006,0.438065314,0.231095803,0.590909091,264,0.254914714,0.650228696,0.088072386,0.197122751,0.212589723,0.012149861,334,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334,0,1,0,0.680981595,0.192131294,0,0,0.916666667,0.008521819,0.505312886,0.262674671,0,0,0.889219161,0.000264198,0.17,0.055464977,4,45,0
1135,2005-2006,0.142166491,0.106406257,0.346915017,859,0.236635755,0.670819773,0.144543254,0.156041247,0.142504024,0.037372037,15.00000024,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.00000024,0,0,0,0.597864769,0.234293589,0.378151261,0,0.838709677,0.186970488,0.376427461,0.320317373,0.060808049,0,0.785585471,0.005796569,0.315,0.100975737,2,22,1
5155,2005-2006,0.751631259,0.403679233,0.932989691,194,0.289346011,0.647298008,0.008688733,0.019131393,0.35465339,0.005263462,330.0000005,1,1,0,0,0,0,0,1,textfieldquestion,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,330.0000005,330.0000005,1,0,0.680981595,0.260488133,0,0.091463415,0.916666667,0.186970488,0.505312886,0.356129567,0,0.009561398,0.889219161,0.005796569,0.031,0.131646093,1,53,1
5201,2005-2006,0.300139118,0.148294247,0.477707006,314,0.247472155,0.647092894,0.083534922,0.067850156,0.197926805,0.088438979,74.00000048,0,1,1,1,1,0,0,1,textfieldquestion,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.00000048,0,0,0,0.597864769,0.234293589,0,0,0.838709677,0.008521819,0.376427461,0.320317373,0,0,0.785585471,0.000264198,0.271,0.077899242,3,39,0
5212,2005-2006,0.367925542,0.180830199,0.573560768,469,0.259178864,0.655941003,0.11290664,0.093186847,0.20046054,0.03483624,245,1,1,0,0,0,0,0,1,radioquestion,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,245,245,1,0,0.680981595,0.260488133,0,0.091463415,0.916666667,0.186970488,0.505312886,0.356129567,0,0.009561398,0.889219161,0.005796569,0.069,0.259870213,1,49,0
5231,2005-2006,0.248121478,0.108833029,0.514285714,315,0.282202483,0.637927469,0.095886562,0.120583713,0.276480151,0.013186025,233.0000005,0,1,0,0,0,0,0,1,radioquestion,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233.0000005,0,1,0,0.680981595,0.192131294,0.378151261,0,0.916666667,0.186970488,0.505312886,0.262674671,0.060808049,0,0.889219161,0.005796569,0.181,0.148921832,1,41,0
5250,2005-2006,0.214562117,0.113972558,0.483985765,281,0.255472897,0.636509785,0.10396728,0.194924016,0.214892278,0.07434489,57.99999976,0,1,0,0,0,0,0,1,radioquestion,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.99999976,0,0,0,0.597864769,0.234293589,0.378151261,0,0.838709677,0.186970488,0.376427461,0.320317373,0.060808049,0,0.785585471,0.005796569,0.271,0.077899242,2,32,1
5250,2005-2006,0.214562117,0.113972558,0.483985765,281,0.255472897,0.636509785,0.10396728,0.194924016,0.214892278,0.07434489,57.99999976,0,1,0,0,0,0,0,1,radioquestion,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.99999976,0,0,0,0.597864769,0.234293589,0.378151261,0,0.838709677,0.186970488,0.376427461,0.320317373,0.060808049,0,0.785585471,0.005796569,0.271,0.077899242,2,32,1
5265,2005-2006,0.382622572,0.183644311,0.554006969,287,0.260044987,0.65251604,0.110306239,0.088296076,0.23314142,0.00307752,50.99999976,0,1,1,1,1,0,0,1,noprobtype,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.99999976,0,0,0,0.597864769,0.234293589,0,0,0.838709677,0.008521819,0.376427461,0.320317373,0,0,0.785585471,0.000264198,0.241,0.05385627,3,41,1
5267,2005-2006,0.564814846,0.303704198,0.662872154,1142,0.235210918,0.640995297,0.061605109,0.193859872,0.174593535,0.025161672,35,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0.597864769,0.265971762,0,0,0.838709677,0.008521819,0.376427461,0.363626578,0,0,0.785585471,0.000264198,0.414,0.255983746,3,-999,1
5295,2005-2006,0.593209891,0.336596611,0.671490593,691,0.234939841,0.632650482,0.044066291,0.189324976,0.188647036,0.013591762,75.99999952,1,1,0,0,0,0,0,1,interfaceradioquestion1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,75.99999952,75.99999952,0,0,0.355694228,0.517795877,0,0.091463415,0.833333333,0.186970488,0.156026644,0.67829072,0,0.009561398,0.77843832,0.005796569,0.135,0.530666786,3,-999,1
5295,2005-2006,0.593209891,0.336596611,0.671490593,691,0.234939841,0.632650482,0.044066291,0.189324976,0.188647036,0.013591762,75.99999952,1,1,0,0,0,0,0,1,interfaceradioquestion1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,75.99999952,75.99999952,0,0,0.355694228,0.517795877,0,0.091463415,0.833333333,0.186970488,0.156026644,0.67829072,0,0.009561398,0.77843832,0.005796569,0.135,0.530666786,3,-999,1
5332,2005-2006,0.144732284,0.09279978,0.374741201,483,0.28336264,0.654242457,0.149582369,0.161351764,0.189190517,0.015829459,118.0000005,0,1,1,1,1,0,0,1,noprobtype,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.0000005,0,1,0,0.680981595,0.192131294,0,0,0.578947368,0.008521819,0.505312886,0.262674671,0,0,0.440265231,0.000264198,0.241,0.05385627,2,-999,0
5361,2005-2006,0.095774221,0.06211583,0.306010929,183,0.285028292,0.576023889,0.065103562,0.085863233,0.287428032,0.066841227,14,0,1,1,1,1,0,0,1,textfieldquestion,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0.597864769,0.234293589,0,0,0.838709677,0.008521819,0.376427461,0.320317373,0,0,0.785585471,0.000264198,0.371,0.215046411,3,11,0
5363,2005-2006,0.222503367,0.100107244,0.488151659,211,0.292386147,0.640717654,0.104067372,0.121277162,0.279775334,0.008309599,778.0000002,1,1,0,0,0,0,0,1,textfieldquestion,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,778.0000002,778.0000002,1,0,0.680981595,0.260488133,0,0.091463415,0.916666667,0.186970488,0.505312886,0.356129567,0,0.009561398,0.889219161,0.005796569,0.253,0.5266067,3,31,1
5387,2005-2006,0.168371672,0.078489284,0.371396896,902,0.212036195,0.677784333,0.086504687,0.081674117,0.139399712,0.316838183,161,0,1,1,1,1,0,0,1,textfieldquestion,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,0,1,0,0.680981595,0.192131294,0,0,0.916666667,0.008521819,0.505312886,0.262674671,0,0,0.889219161,0.000264198,0.123,0.05422669,1,39,0
5389,2005-2006,0.262578175,0.129058365,0.486013986,286,0.25706483,0.645219196,0.131482192,0.053165717,0.21577701,0.046005263,56,1,1,0,0,0,0,0,1,noprobtype,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,56,56,0,0,0.355694228,0.414318461,0,0.091463415,0.833333333,0.186970488,0.156026644,0.566440599,0,0.009561398,0.77843832,0.005796569,0.241,0.494312943,3,-999,1
5389,2005-2006,0.262578175,0.129058365,0.486013986,286,0.25706483,0.645219196,0.131482192,0.053165717,0.21577701,0.046005263,56,1,1,0,0,0,0,0,1,noprobtype,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,56,56,0,0,0.355694228,0.414318461,0,0.091463415,0.833333333,0.186970488,0.156026644,0.566440599,0,0.009561398,0.77843832,0.005796569,0.241,0.494312943,3,-999,1
5417,2005-2006,0.089861513,0.051429423,0.304347826,667,0.214556146,0.693277962,0.105164381,0.071798776,0.146751484,0.327993114,35,0,1,1,1,2,0,0,1,noprobtype,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0.597864769,0.234293589,0,0,0.838709677,0.008521819,0.376427461,0.320317373,0,0,0.785585471,0.000264198,0.241,0.05385627,2,34,0
5467,2005-2006,0.230906785,0.157103745,0.444444444,72,0.31450604,0.616543991,0.174030678,0.085455181,0.389315366,0.016757708,91,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,1,0,0.597864769,0.192131294,0.378151261,0,0.838709677,0.186970488,0.376427461,0.262674671,0.060808049,0,0.785585471,0.005796569,0.358,0.152423154,1,-999,0
5517,2005-2006,0.103373898,0.069442983,0.314935065,616,0.249395924,0.65308136,0.136111658,0.135858269,0.163461906,0.133370252,127,0,1,1,1,1,0,0,1,noprobtype,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,0,1,0,0.680981595,0.192131294,0,0,0.578947368,0.008521819,0.505312886,0.262674671,0,0,0.440265231,0.000264198,0.241,0.05385627,2,22,0
5537,2005-2006,0.239944219,0.110010226,0.436708861,158,0.296597255,0.642237877,0.14175109,0.046959789,0.283815106,0.005704526,156,1,1,0,0,0,0,0,1,radioquestion,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,156,156,1,0,0.680981595,0.260488133,0,0.091463415,0.916666667,0.186970488,0.505312886,0.356129567,0,0.009561398,0.889219161,0.005796569,0.212,0.482958071,3,-999,0
5554,2005-2006,0.501366026,0.260186702,0.724489796,196,0.250904437,0.630449991,0.074455632,0.037140358,0.248628667,0.005316762,36.00000024,1,1,0,0,0,0,0,1,radioquestion,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,36.00000024,36.00000024,0,0,0.355694228,0.414318461,0,0.091463415,0.833333333,0.186970488,0.156026644,0.566440599,0,0.009561398,0.77843832,0.005796569,0.348,0.644361887,3,54,1
5554,2005-2006,0.501366026,0.260186702,0.724489796,196,0.250904437,0.630449991,0.074455632,0.037140358,0.248628667,0.005316762,36.00000024,1,1,0,0,0,0,0,1,radioquestion,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,36.00000024,36.00000024,0,0,0.355694228,0.414318461,0,0.091463415,0.833333333,0.186970488,0.156026644,0.566440599,0,0.009561398,0.77843832,0.005796569,0.348,0.644361887,3,54,1
5597,2005-2006,0.231774941,0.116700729,0.441947566,267,0.270250208,0.615416379,0.13987006,0.083544166,0.237736652,0.007793534,347,0,1,1,1,1,0,0,1,radioquestion,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347,0,1,0,0.680981595,0.192131294,0,0,0.916666667,0.008521819,0.505312886,0.262674671,0,0,0.889219161,0.000264198,0.252,0.1136001,3,39,0
5653,2005-2006,0.327395125,0.149643562,0.472826087,184,0.304823,0.61090211,0.06255289,0.178657678,0.363985546,0.028681753,101.0000002,0,1,1,1,1,0,0,1,radioquestion,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.0000002,0,1,0,0.597864769,0.192131294,0,0,0.578947368,0.008521819,0.376427461,0.262674671,0,0,0.440265231,0.000264198,0.165,0.134752798,4,19,0
5705,2005-2006,0.050965755,0.007801469,0.222222222,1170,0.172983817,0.64850239,0.007701276,0.137605995,0.10362384,0.706503976,229.9999998,0,1,0,0,0,0,0,1,textfieldquestion,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229.9999998,0,1,0,0.680981595,0.192131294,0.378151261,0,0.916666667,0.186970488,0.505312886,0.262674671,0.060808049,0,0.889219161,0.005796569,0.031,0.022011226,1,-999,0
5736,2005-2006,0.302273321,0.125886957,0.533333333,480,0.262896951,0.657921459,0.089060441,0.072468313,0.218049147,0.06631121,97,1,1,0,0,0,0,0,1,algebrafieldquestion1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,97,97,1,0,0.355694228,0.260488133,0,0.091463415,0,0.186970488,0.156026644,0.356129567,0,0.009561398,0,0.005796569,0.13,0.345323654,1,51,0
5745,2005-2006,0.091212901,0.040442773,0.274964838,1422,0.184565311,0.711550766,0.036341905,0.119221929,0.111339342,0.556035111,504.9999998,1,1,0,0,0,0,0,1,radioquestion,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,504.9999998,504.9999998,1,0,0.680981595,0.260488133,0,0.091463415,0.916666667,0.186970488,0.505312886,0.356129567,0,0.009561398,0.889219161,0.005796569,0.227,0.495204071,1,47,0
5776,2005-2006,0.195423175,0.11124037,0.456967213,488,0.248517752,0.669032356,0.154775296,0.084233916,0.183018478,0.049432702,24,0,1,1,1,1,0,0,1,algebrafieldquestion,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0.597864769,0.234293589,0,0,0.838709677,0.008521819,0.376427461,0.320317373,0,0,0.785585471,0.000264198,0.13,0.043682914,2,34,0
5777,2005-2006,0.117643353,0.067061108,0.345454545,385,0.225974927,0.668448763,0.109210835,0.194598668,0.166924882,0.180486829,27,0,1,0,0,1,0,0,1,textfieldquestion,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0.597864769,0.234293589,0.378151261,0,0.838709677,0.186970488,0.376427461,0.320317373,0.060808049,0,0.785585471,0.005796569,0.031,0.022011226,4,33,0
5779,2005-2006,0.095281227,0.04631805,0.303448276,145,0.321502215,0.577845738,0.263284542,0.071616126,0.331930555,0.007599781,145,0,1,1,1,1,0,0,1,noprobtype,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,0,1,0,0.680981595,0.192131294,0,0,0.916666667,0.008521819,0.505312886,0.262674671,0,0,0.889219161,0.000264198,0.241,0.05385627,2,-999,0
5832,2005-2006,0.164929699,0.100517039,0.416309013,466,0.249172577,0.673060694,0.141216038,0.144729258,0.182490739,0.029298809,146.9999998,0,1,1,1,1,0,0,1,radioquestion,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.9999998,0,1,0,0.680981595,0.192131294,0,0,0.916666667,0.008521819,0.505312886,0.262674671,0,0,0.889219161,0.000264198,0.13,0.043682914,3,28,0
5834,2005-2006,0.196793405,0.110787993,0.44212963,432,0.226912657,0.66626444,0.127849708,0.155274399,0.147761877,0.099204684,124.9999998,0,1,0,0,0,0,0,1,radioquestion,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.9999998,0,1,0,0.680981595,0.192131294,0.378151261,0,0.578947368,0.186970488,0.505312886,0.262674671,0.060808049,0,0.440265231,0.005796569,0.078,0.041501801,4,31,0
5927,2005-2006,0.195436887,0.106417964,0.431077694,399,0.256579495,0.665461874,0.11087626,0.21270487,0.195677228,0.037636293,48,0,1,0,0,3,0,0,1,textfieldquestion,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0.597864769,0.234293589,0.378151261,0.853658537,0.838709677,0.186970488,0.376427461,0.320317373,0.060808049,0.712535062,0.785585471,0.005796569,0.185,0.087386956,4,27,0
